1	33	0.229569	-31.25218	0	1.36876	2.543556	0.372371	0.32875	3.976309	0.723237	0.812293	14.697954	8.005393	2.893466	0	0	0	0	0	2.945586	0.154303	0.154303	34.844663	4.422728	0.039072	49.727257	0	-80.979437	0.528474	11.744795	0.030019	50.220645	105210.8139	0.157527	0.157527	40	11.344969	28.807453	31.813175	0	0	0	0
1	34	0.682507	-31.622311	0	0.846728	3.038022	0.328565	0.357873	4.630814	0.472318	1.017368	10.246951	5.721203	1.495833	2	674029.9373	0	0	0	3.951621	0.238587	0.238587	32.024686	3.66338	0.039678	49.470253	0	-81.092564	0.496177	10.896829	0.066041	13.766245	22.802607	0.130355	0.130355	40	10.290741	26.028986	33.008956	0	0	0	0
0	68	0.21785	-31.701076	0	0.408459	3.914345	0.193761	0.523207	4.458035	0.67752	4.227439	10.002272	4.419627	0.83352	0	0	0	0	0	4.37469	-0.039568	0.039568	41.546174	4.765275	0.041303	50.088417	0	-81.789493	0.500697	13.685878	0.054034	14.983664	30.504054	0.138937	0.138937	40	8.686069	24.21374	29.953442	0	0	0	0
0	76	0.547979	-31.721278	0	0.47403	5.869567	0.151623	0.367232	5.162088	0.688732	4.303058	6.152816	4.442365	0.771227	0	0	0	0	0	9.83984	-0.842411	0.842411	33.684627	4.065817	0.040823	47.353278	0	-79.074556	0.473365	10.48923	0.018011	15.57908	35.133329	0.16742	0.16742	40	8.639754	24.305085	28.282741	0	0	0	0
1	31	0.36178	-32.35719	0	1.405614	3.306822	0.257227	0.465035	2.857916	0.68812	1.553884	12.271919	6.640737	1.986443	0	0	0	0	0	1.8949	-0.208527	0.208527	38.422599	4.688505	0.038612	46.177167	0	-78.534357	0.556738	10.241362	0.030019	20.515437	111.601384	0.156696	0.156696	40	11.127839	29.125	30.883453	0	0	0	0
16	34	0.19356	-32.080322	2.532833	1.032429	2.938598	0.229473	0.443167	2.99331	0.628053	0.756442	12.799294	6.01391	2.861641	3	120734.5421	0	0	0	2.18519	-0.286423	0.286423	41.547749	4.570962	0.038743	44.951844	0	-77.032167	0.600692	11.284817	0.09606	19.623584	90.69769	0.104138	0.104138	40	11.236896	28.281081	31.688401	0	0	0	0
0	67	0.279936	-32.657418	0	0.365854	4.057757	0.172566	0.44878	5.339342	0.723472	0.886998	5.156913	5.097895	0.930533	0	0	0	0	0	4.343091	0.630222	0.630222	42.844537	4.934273	0.040184	46.368191	0	-79.02561	0.542798	14.728135	0.024015	21.683215	146.340273	0.164127	0.164127	40	9.353341	27.898305	30.310118	0	0	0	0
0	79	0.101469	-32.633335	0	1.139341	4.272253	0.094687	0.32967	4.427624	0.570816	3.499657	5.354126	4.878195	1.069088	0	0	0	0	0	8.638761	-1.016399	1.016399	37.420777	3.750137	0.042189	45.872915	0	-78.506249	0.519622	13.246254	0.030019	20.594364	113.666464	0.157921	0.157921	40	9.360913	27.852349	29.594482	0	0	0	0
1	32	0.281845	-32.807965	0	1.306609	2.597968	0.230451	0.501675	2.523386	0.588851	1.177288	12.788629	6.543021	2.226782	2	57462.61482	0	0	0	1.534154	-0.01923	0.01923	42.889763	4.658456	0.037684	45.553177	0	-78.361142	0.582912	9.696743	0.012008	20.816137	119.674	0.174183	0.174183	40	11.437996	30.35461	30.836749	0	0	0	0
1	35	0.499702	-32.932826	0	1.257008	2.630977	0.197485	0.46988	2.430256	0.616816	0.798742	21.854061	6.591975	2.4165	1	19023.23891	0	0	0	1.39663	-0.015195	0.015195	42.709118	4.979938	0.036798	44.406741	0	-77.339566	0.579852	10.620451	0.060038	39.500561	8912.659961	0.131817	0.131817	40	11.250958	28.941176	31.623728	0	0	0	0
0	61	0.296673	-33.328196	0	0.491536	4.987734	0.137659	0.485893	5.219515	0.630713	1.253368	6.45567	5.642537	1.558444	1	3619.603857	0	0	0	4.922804	-0.314951	0.314951	34.670741	3.549006	0.040627	44.167855	0	-77.496051	0.553667	12.056161	0.066041	21.366762	135.986019	0.131889	0.131889	40	10.230101	29.483871	29.752374	0	0	0	0
16	78	0.501078	-33.101901	6.441526	0.158194	6.469151	0.140916	0.690341	5.674767	0.469653	6.619922	7.219765	4.308547	1.044884	2	10252.68111	0	0	0	4.780269	0.17664	0.17664	37.124413	4.317202	0.039078	40.192253	0	-73.294153	0.562211	8.039684	0	21.349906	135.455344	0.190447	0.190447	40	9.474625	29.378788	31.546641	0	0	0	0
1	34	0.199655	-31.210288	0	1.033171	3.200837	0.346151	0.388193	3.850106	0.668313	0.947374	13.578385	6.495989	1.968945	1	9699.218699	0	0	0	3.314807	-0.412636	0.412636	28.600307	3.447428	0.040567	43.927135	0	-75.137424	0.434674	12.988676	0	60.470091	1114316.816	0.214642	0.214642	40	8.567558	21.045455	30.757258	0	0	0	0
1	39	0.142289	-31.246472	0	0.692876	2.584816	0.271825	0.369141	3.877846	0.630971	1.068104	23.009221	6.892272	1.81738	0	0	0	0	0	4.539376	-0.489817	0.489817	26.594468	3.050487	0.040946	43.843408	0	-75.089881	0.461776	13.081224	0.036023	25.600333	362.105888	0.153323	0.153323	40	8.673283	20.972603	31.852391	0	0	0	0
4	62	0.416196	-31.321428	0	0.922481	3.255139	0.142544	0.305648	3.366898	0.633005	2.301423	8.431543	4.874384	1.212513	0	0	0	0	0	6.258995	-0.737555	0.737555	24.404431	2.504657	0.041808	42.940118	0	-74.261546	0.420177	12.928148	0.036023	25.770578	376.622484	0.154294	0.154294	24.465484	7.742783	19.56129	31.78495	0	0	0	0
0	84	0.27514	-31.255489	0	0.926406	3.163962	0.096096	0.21	2.800734	0.554664	3.934857	4.43182	4.74359	1.196429	0	0	0	0	0	14.332562	-1.961305	1.961305	21.044738	2.113168	0.042126	40.674521	0	-71.93001	0.403986	11.718546	0.060038	26.173532	413.336496	0.133558	0.133558	22.116667	7.624836	18.691358	27.986505	0	0	0	0
4	33	0.411711	-32.109847	0	0.672934	2.801084	0.364597	0.291398	4.279345	0.600449	0.983558	13.978725	6.353824	1.685263	0	0	0	0	0	2.22333	0.180292	0.180292	20.769338	2.48426	0.041697	40.506583	0	-72.616429	0.377779	11.851455	0.024015	30.033776	1006.80752	0.16416	0.16416	22.01	7.42532	18.651852	29.709459	0	0	0	0
1	36	0.273471	-31.892727	0	0.796027	3.702457	0.240065	0.434622	4.07942	0.509204	1.569727	16.3714	6.373857	1.839087	2	33087.13678	0	0	0	1.937365	0.159099	0.159099	19.946872	1.838836	0.041193	38.917609	0	-70.810337	0.408853	9.835099	0.066041	28.390855	689.375722	0.127787	0.127787	23.729195	7.717659	19.288591	28.929686	0	0	0	0
